geo,Name,State,Value,Percent
17149,Pike,Illinois,225.8749757,0
17151,Pope,Illinois,92.26349102,0
17153,Pulaski,Illinois,134.2682287,0
17155,Putnam,Illinois,86.07218253,0
17157,Randolph,Illinois,123.3840927,0
17159,Richland,Illinois,233.5588722,0
17161,Rock Island,Illinois,154.183222,0
17163,St Clair,Illinois,196.2520472,0
17165,Saline,Illinois,127.9899206,0
17167,Sangamon,Illinois,213.4469053,0
17169,Schuyler,Illinois,180.8282797,0
17171,Scott,Illinois,196.1666443,0
17173,Shelby,Illinois,82.9680988,0
17175,Stark,Illinois,135.8789996,0
17177,Stephenson,Illinois,147.3275185,0
17179,Tazewell,Illinois,55.10089344,0
17181,Union,Illinois,21.39860286,0
17183,Vermilion,Illinois,131.8024482,0
17185,Wabash,Illinois,188.7893185,0
17187,Warren,Illinois,132.9639098,0
17189,Washington,Illinois,145.5309715,0
17191,Wayne,Illinois,131.8423806,0
17193,White,Illinois,161.4186324,0
17195,Whiteside,Illinois,134.8152702,0
17197,Will,Illinois,78.12674094,0
17199,Williamson,Illinois,81.37593455,0
17201,Winnebago,Illinois,138.5979782,0
17203,Woodford,Illinois,201.999326,0
18001,Adams,Indiana,135.3459486,0
18003,Allen,Indiana,135.9327343,0
18005,Bartholomew,Indiana,116.9002833,0
18007,Benton,Indiana,236.3260717,0
18009,Blackford,Indiana,144.9170075,0
18011,Boone,Indiana,158.0375478,0
18013,Brown,Indiana,83.69116647,0
18015,Carroll,Indiana,137.7286361,0
18017,Cass,Indiana,104.1427325,0
18019,Clark,Indiana,111.5317684,0
18021,Clay,Indiana,114.3000261,0
18023,Clinton,Indiana,112.0923884,0
18025,Crawford,Indiana,119.8129865,0
18027,Daviess,Indiana,182.6935478,0
18029,Dearborn,Indiana,75.24629218,0
18031,Decatur,Indiana,141.7068363,0
18033,De Kalb,Indiana,195.7315749,0
18035,Delaware,Indiana,103.7578007,0
18037,Dubois,Indiana,158.7785729,0
18039,Elkhart,Indiana,167.5651753,0
18041,Fayette,Indiana,111.1906903,0
18043,Floyd,Indiana,167.6417337,0
18045,Fountain,Indiana,110.3553688,0
18047,Franklin,Indiana,113.7433983,0
18049,Fulton,Indiana,131.0696401,0
18051,Gibson,Indiana,167.0726297,0
18053,Grant,Indiana,142.4067666,0
18055,Greene,Indiana,134.519382,0
18057,Hamilton,Indiana,109.1809035,0
18059,Hancock,Indiana,87.94101194,0
18061,Harrison,Indiana,61.60649569,0
18063,Hendricks,Indiana,99.8120133,0
18065,Henry,Indiana,124.2859004,0
18067,Howard,Indiana,170.1056041,0
18069,Huntington,Indiana,33.25898817,0
18071,Jackson,Indiana,217.6223266,0
18073,Jasper,Indiana,149.3118352,0
18075,Jay,Indiana,113.4997605,0
18077,Jefferson,Indiana,93.59766042,0
18079,Jennings,Indiana,34.70468647,0
18081,Johnson,Indiana,194.0210485,0
18083,Knox,Indiana,128.555104,0
18085,Kosciusko,Indiana,120.6585834,0
18087,Lagrange,Indiana,146.5698607,0
18089,Lake,Indiana,73.51715805,0
18091,La Porte,Indiana,68.83773349,0
18093,Lawrence,Indiana,95.09155387,0
18095,Madison,Indiana,171.0583426,0
18097,Marion,Indiana,145.3478991,0
18099,Marshall,Indiana,14.43570151,0
18101,Martin,Indiana,173.4913278,0
18103,Miami,Indiana,147.6418766,0
18105,Monroe,Indiana,104.7303247,0
18107,Montgomery,Indiana,114.7318537,0
18109,Morgan,Indiana,173.7882803,0
18111,Newton,Indiana,143.8414923,0
18113,Noble,Indiana,95.84959861,0
18115,Ohio,Indiana,101.0818832,0
18117,Orange,Indiana,109.4883981,0
18119,Owen,Indiana,44.26889587,0
18121,Parke,Indiana,131.8087069,0
18123,Perry,Indiana,69.37199734,0
18125,Pike,Indiana,186.1699817,0
18127,Porter,Indiana,79.84902898,0
18129,Posey,Indiana,84.04076144,0
18131,Pulaski,Indiana,163.816118,0
18133,Putnam,Indiana,55.31253744,0
18135,Randolph,Indiana,157.8122428,0
18137,Ripley,Indiana,126.3912448,0
18139,Rush,Indiana,140.734174,0
18141,St Joseph,Indiana,128.869608,0
18143,Scott,Indiana,86.49647622,0
18145,Shelby,Indiana,140.4963328,0
18147,Spencer,Indiana,170.906497,0
18149,Starke,Indiana,114.070439,0
18151,Steuben,Indiana,210.8996327,0
18153,Sullivan,Indiana,85.85916215,0
18155,Switzerland,Indiana,166.4686628,0
18157,Tippecanoe,Indiana,72.99587199,0
18159,Tipton,Indiana,218.8280726,0
18161,Union,Indiana,141.6379482,0
18163,Vanderburgh,Indiana,115.7542694,0
18165,Vermillion,Indiana,93.56069181,0
18167,Vigo,Indiana,185.4189445,0
18169,Wabash,Indiana,135.4215462,0
18171,Warren,Indiana,146.5548978,0
18173,Warrick,Indiana,164.1896818,0
18175,Washington,Indiana,141.6734997,0
18177,Wayne,Indiana,241.4568271,0
18179,Wells,Indiana,93.74561609,0
18181,White,Indiana,124.191937,0
18183,Whitley,Indiana,34.06017433,0
19001,Adair,Iowa,58.81607232,0
19003,Adams,Iowa,151.7835592,0
19005,Allamakee,Iowa,189.1407455,0
19007,Appanoose,Iowa,128.7961488,0
19009,Audubon,Iowa,111.8148313,0
19011,Benton,Iowa,141.1470182,0
19013,Black Hawk,Iowa,114.4554146,0
19015,Boone,Iowa,58.58661081,0
19017,Bremer,Iowa,177.0974381,0
19019,Buchanan,Iowa,90.18626662,0
19021,Buena Vista,Iowa,157.8097661,0
19023,Butler,Iowa,133.9854899,0
19025,Calhoun,Iowa,23.5902438,0
19027,Carroll,Iowa,274.2382157,0
19029,Cass,Iowa,125.3070021,0
19031,Cedar,Iowa,131.8533353,0
19033,Cerro Gordo,Iowa,72.34980933,0
19035,Cherokee,Iowa,109.2572487,0
19037,Chickasaw,Iowa,92.61458881,0
19039,Clarke,Iowa,154.2982468,0
19041,Clay,Iowa,111.5000804,0
19043,Clayton,Iowa,108.600092,0
19045,Clinton,Iowa,172.8339115,0
19047,Crawford,Iowa,121.852714,0
19049,Dallas,Iowa,59.89391362,0
19051,Davis,Iowa,99.60511609,0
19053,Decatur,Iowa,136.2004769,0
19055,Delaware,Iowa,163.9968743,0
19057,Des Moines,Iowa,123.7686788,0
19059,Dickinson,Iowa,40.383354,0
19061,Dubuque,Iowa,200.3533934,0
19063,Emmet,Iowa,97.04903718,0
19065,Fayette,Iowa,153.6581201,0
19067,Floyd,Iowa,109.3758856,0
19069,Franklin,Iowa,38.78609148,0
19071,Fremont,Iowa,133.2065047,0
19073,Greene,Iowa,136.0761167,0
19075,Grundy,Iowa,197.1325229,0
19077,Guthrie,Iowa,94.081764,0
19079,Hamilton,Iowa,41.95659665,0
19081,Hancock,Iowa,137.416491,0
19083,Hardin,Iowa,213.2445504,0
19085,Harrison,Iowa,199.162197,0
19087,Henry,Iowa,98.34906422,0
19089,Howard,Iowa,136.3544495,0
19091,Humboldt,Iowa,184.3867697,0
19093,Ida,Iowa,161.5617441,0
19095,Iowa,Iowa,84.60579077,0
19097,Jackson,Iowa,135.4268413,0
19099,Jasper,Iowa,131.0191854,0
19101,Jefferson,Iowa,81.59188268,0
19103,Johnson,Iowa,164.6293975,0
19105,Jones,Iowa,159.9652734,0
19107,Keokuk,Iowa,94.4222274,0
19109,Kossuth,Iowa,163.6101564,0
19111,Lee,Iowa,178.1032579,0
19113,Linn,Iowa,139.1076516,0
19115,Louisa,Iowa,80.09401613,0
19117,Lucas,Iowa,214.8669711,0
19119,Lyon,Iowa,10.41984847,0
19121,Madison,Iowa,130.6401226,0
19123,Mahaska,Iowa,131.2228219,0
19125,Marion,Iowa,82.24204407,0
19127,Marshall,Iowa,124.1261206,0
19129,Mills,Iowa,160.7912053,0
19131,Mitchell,Iowa,161.9327085,0
19133,Monona,Iowa,164.9982927,0
19135,Monroe,Iowa,142.6919944,0
19137,Montgomery,Iowa,155.124217,0
19139,Muscatine,Iowa,233.0276839,0
19141,Obrien,Iowa,113.3579737,0
19143,Osceola,Iowa,177.6502999,0
19145,Page,Iowa,203.4346344,0
19147,Palo Alto,Iowa,99.93154857,0
19149,Plymouth,Iowa,104.3699135,0
19151,Pocahontas,Iowa,87.80021642,0
19153,Polk,Iowa,204.3575829,0
19155,Pottawattamie,Iowa,97.96851444,0
19157,Poweshiek,Iowa,153.3931551,0
19159,Ringgold,Iowa,207.7437008,0
19161,Sac,Iowa,145.423641,0
19163,Scott,Iowa,220.4392851,0
19165,Shelby,Iowa,74.6785926,0
19167,Sioux,Iowa,96.80716517,0
19169,Story,Iowa,-10.63582544,0
19171,Tama,Iowa,199.8051083,0
19173,Taylor,Iowa,80.31632783,0
19175,Union,Iowa,113.4105658,0
19177,Van Buren,Iowa,117.7295397,0
19179,Wapello,Iowa,111.8743669,0
19181,Warren,Iowa,114.2266153,0
19183,Washington,Iowa,221.5976112,0
19185,Wayne,Iowa,92.61300661,0
19187,Webster,Iowa,109.1224205,0
19189,Winnebago,Iowa,114.4044088,0
19191,Winneshiek,Iowa,156.1929895,0
19193,Woodbury,Iowa,39.65779288,0
19195,Worth,Iowa,138.5033582,0
19197,Wright,Iowa,81.71988131,0
20001,Allen,Kansas,173.8480383,0
20003,Anderson,Kansas,176.5287788,0
20005,Atchison,Kansas,112.6531527,0
20007,Barber,Kansas,69.06778112,0
20009,Barton,Kansas,113.9550197,0
20011,Bourbon,Kansas,161.4322708,0
20013,Brown,Kansas,154.1362053,0
20015,Butler,Kansas,76.17815416,0
20017,Chase,Kansas,66.90193702,0
20019,Chautauqua,Kansas,76.17560403,0
20021,Cherokee,Kansas,79.1938312,0
20023,Cheyenne,Kansas,115.1545409,0
20025,Clark,Kansas,-15.84855013,0
20027,Clay,Kansas,135.7849669,0
20029,Cloud,Kansas,66.47742653,0
20031,Coffey,Kansas,100.6434827,0
20033,Comanche,Kansas,143.2783601,0
20035,Cowley,Kansas,169.263335,0
20037,Crawford,Kansas,92.40724116,0
20039,Decatur,Kansas,150.2692983,0
20041,Dickinson,Kansas,90.49828616,0
20043,Doniphan,Kansas,4.474275505,0
20045,Douglas,Kansas,214.9467797,0
20047,Edwards,Kansas,178.4695126,0
20049,Elk,Kansas,166.3688665,0
20051,Ellis,Kansas,86.01050435,0
20053,Ellsworth,Kansas,79.18021655,0
20055,Finney,Kansas,112.2696303,0
20057,Ford,Kansas,33.08714568,0
20059,Franklin,Kansas,189.9014698,0
20061,Geary,Kansas,74.86091964,0
20063,Gove,Kansas,154.0145243,0
20065,Graham,Kansas,223.0771501,0
20067,Grant,Kansas,75.29836331,0
20069,Gray,Kansas,75.50885246,0
20071,Greeley,Kansas,77.76808209,0
20073,Greenwood,Kansas,148.8388481,0
20075,Hamilton,Kansas,125.1747426,0
20077,Harper,Kansas,63.30539139,0
20079,Harvey,Kansas,183.8883602,0
20081,Haskell,Kansas,7.079733401,0
20083,Hodgeman,Kansas,133.9361765,0
20085,Jackson,Kansas,14.96336919,0
20087,Jefferson,Kansas,100.1917535,0
20089,Jewell,Kansas,89.51509865,0
20091,Johnson,Kansas,103.4358881,0
20093,Kearny,Kansas,158.3868754,0
20095,Kingman,Kansas,116.2840827,0
20097,Kiowa,Kansas,101.8853721,0
20099,Labette,Kansas,124.8532667,0
20101,Lane,Kansas,77.97862076,0
20103,Leavenworth,Kansas,118.9883159,0
20105,Lincoln,Kansas,171.8111935,0
20107,Linn,Kansas,102.1281517,0
20109,Logan,Kansas,126.9886764,0
20111,Lyon,Kansas,51.68872621,0
20113,McPherson,Kansas,170.4238172,0
20115,Marion,Kansas,88.52470179,0
20117,Marshall,Kansas,66.86514869,0
20119,Meade,Kansas,169.388409,0
20121,Miami,Kansas,115.2111814,0
20123,Mitchell,Kansas,102.6202574,0
20125,Montgomery,Kansas,65.01507361,0
20127,Morris,Kansas,147.1774846,0
20129,Morton,Kansas,103.7569957,0
20131,Nemaha,Kansas,122.7579556,0
20133,Neosho,Kansas,119.3880626,0
20135,Ness,Kansas,150.8844019,0
20137,Norton,Kansas,109.8786989,0
20139,Osage,Kansas,104.8958346,0
20141,Osborne,Kansas,156.2112078,0
20143,Ottawa,Kansas,144.9753263,0
20145,Pawnee,Kansas,215.7291442,0
20147,Phillips,Kansas,199.0302337,0
20149,Pottawatomie,Kansas,120.0969117,0
20151,Pratt,Kansas,135.8462842,0
20153,Rawlins,Kansas,53.8650392,0
20155,Reno,Kansas,160.5335649,0
20157,Republic,Kansas,26.09012435,0
20159,Rice,Kansas,139.3223647,0
20161,Riley,Kansas,112.6796834,0
20163,Rooks,Kansas,83.97553286,0
20165,Rush,Kansas,95.3269789,0
20167,Russell,Kansas,28.50281258,0
20169,Saline,Kansas,217.2398542,0
20171,Scott,Kansas,118.5922004,0
20173,Sedgwick,Kansas,125.8958086,0
20175,Seward,Kansas,137.3341223,0
20177,Shawnee,Kansas,133.2970821,0
20179,Sheridan,Kansas,155.6283066,0
20181,Sherman,Kansas,37.83455149,0
20183,Smith,Kansas,208.7987751,0
20185,Stafford,Kansas,174.6529768,0
20187,Stanton,Kansas,178.7122611,0
20189,Stevens,Kansas,120.4016971,0
20191,Sumner,Kansas,72.89436883,0
20193,Thomas,Kansas,110.1549406,0
20195,Trego,Kansas,240.5114503,0
20197,Wabaunsee,Kansas,126.6936413,0
20199,Wallace,Kansas,125.2482776,0
20201,Washington,Kansas,102.1057698,0
20203,Wichita,Kansas,101.5283949,0
20205,Wilson,Kansas,83.81956368,0
20207,Woodson,Kansas,191.5281999,0
20209,Wyandotte,Kansas,117.8400582,0
21001,Adair,Kentucky,224.1523793,0
21003,Allen,Kentucky,139.0884904,0
21005,Anderson,Kentucky,192.8716161,0
21007,Ballard,Kentucky,150.4943809,0
21009,Barren,Kentucky,103.5834273,0
21011,Bath,Kentucky,129.8431526,0
21013,Bell,Kentucky,132.1247832,0
21015,Boone,Kentucky,119.5943376,0
21017,Bourbon,Kentucky,104.3362007,0
21019,Boyd,Kentucky,205.168576,0
21021,Boyle,Kentucky,192.9690738,0
21023,Bracken,Kentucky,140.405982,0
21025,Breathitt,Kentucky,167.1521048,0
21027,Breckinridge,Kentucky,182.0466508,0
21029,Bullitt,Kentucky,169.0355076,0
21031,Butler,Kentucky,134.1651201,0
21033,Caldwell,Kentucky,198.7219635,0
21035,Calloway,Kentucky,150.9725365,0
21037,Campbell,Kentucky,140.7147891,0
21039,Carlisle,Kentucky,51.18061292,0
21041,Carroll,Kentucky,101.7495898,0
21043,Carter,Kentucky,133.7827305,0
21045,Casey,Kentucky,201.6286464,0
21047,Christian,Kentucky,149.0076859,0
21049,Clark,Kentucky,-2.11196588,0
21051,Clay,Kentucky,126.1557025,0
21053,Clinton,Kentucky,153.2563779,0
21055,Crittenden,Kentucky,84.57952077,0
21057,Cumberland,Kentucky,129.5001766,0
21059,Daviess,Kentucky,145.8264657,0
21061,Edmonson,Kentucky,163.2608177,0
21063,Elliott,Kentucky,88.00848653,0
21065,Estill,Kentucky,64.77484824,0
21067,Fayette,Kentucky,185.6220517,0
21069,Fleming,Kentucky,136.6652707,0
21071,Floyd,Kentucky,84.92651316,0
21073,Franklin,Kentucky,110.1120113,0
21075,Fulton,Kentucky,-21.64108995,0
21077,Gallatin,Kentucky,94.61613289,0
21079,Garrard,Kentucky,80.28456746,0
21081,Grant,Kentucky,127.9829803,0
21083,Graves,Kentucky,-21.99843243,0
21085,Grayson,Kentucky,180.5992275,0
21087,Green,Kentucky,141.489858,0
21089,Greenup,Kentucky,124.8599341,0
21091,Hancock,Kentucky,125.0466082,0
21093,Hardin,Kentucky,140.0241815,0
21095,Harlan,Kentucky,122.2712262,0
21097,Harrison,Kentucky,233.1899763,0
21099,Hart,Kentucky,210.2152896,0
21101,Henderson,Kentucky,92.94320602,0
21103,Henry,Kentucky,111.160314,0
21105,Hickman,Kentucky,148.3552627,0
21107,Hopkins,Kentucky,80.57418893,0
21109,Jackson,Kentucky,102.6073075,0
21111,Jefferson,Kentucky,142.2936309,0
21113,Jessamine,Kentucky,81.54128986,0
21115,Johnson,Kentucky,99.7572865,0
21117,Kenton,Kentucky,167.1242625,0
21119,Knott,Kentucky,65.26650305,0
21121,Knox,Kentucky,120.2875207,0
21123,Larue,Kentucky,75.98033329,0
21125,Laurel,Kentucky,147.0784138,0
21127,Lawrence,Kentucky,111.643801,0
21129,Lee,Kentucky,142.4172105,0
21131,Leslie,Kentucky,146.0158786,0
21133,Letcher,Kentucky,44.77800895,0
21135,Lewis,Kentucky,135.1692441,0
21137,Lincoln,Kentucky,38.64798761,0
21139,Livingston,Kentucky,153.3949992,0
21141,Logan,Kentucky,110.7617963,0
21143,Lyon,Kentucky,116.4893214,0
21145,McCracken,Kentucky,263.0115793,0
21147,McCreary,Kentucky,105.2516834,0
21149,Mclean,Kentucky,163.4705074,0
21151,Madison,Kentucky,156.7468004,0
21153,Magoffin,Kentucky,114.8061687,0
21155,Marion,Kentucky,124.7131516,0
21157,Marshall,Kentucky,0.957246352,0
21159,Martin,Kentucky,115.7640094,0
21161,Mason,Kentucky,182.4520239,0
21163,Meade,Kentucky,150.5039132,0
21165,Menifee,Kentucky,154.7586815,0
21167,Mercer,Kentucky,150.0175472,0
21169,Metcalfe,Kentucky,183.9671289,0
21171,Monroe,Kentucky,128.0550001,0
21173,Montgomery,Kentucky,183.0313268,0
21175,Morgan,Kentucky,179.5301657,0
21177,Muhlenberg,Kentucky,140.4491059,0
21179,Nelson,Kentucky,137.510566,0
21181,Nicholas,Kentucky,124.5521024,0
21183,Ohio,Kentucky,152.6016328,0
21185,Oldham,Kentucky,11.82399688,0
21187,Owen,Kentucky,128.8880189,0
21189,Owsley,Kentucky,181.9915208,0
21191,Pendleton,Kentucky,152.3347159,0
21193,Perry,Kentucky,56.41637965,0
21195,Pike,Kentucky,44.23269741,0
21197,Powell,Kentucky,77.65592802,0
21199,Pulaski,Kentucky,84.15941092,0
21201,Robertson,Kentucky,120.9263083,0
21203,Rockcastle,Kentucky,227.6566102,0
21205,Rowan,Kentucky,61.34191705,0
21207,Russell,Kentucky,121.0907699,0
21209,Scott,Kentucky,132.8158738,0
21211,Shelby,Kentucky,105.2149603,0
21213,Simpson,Kentucky,110.6171198,0
21215,Spencer,Kentucky,193.698655,0
21217,Taylor,Kentucky,184.0070846,0
21219,Todd,Kentucky,131.0326908,0
21221,Trigg,Kentucky,173.785855,0
21223,Trimble,Kentucky,63.73638579,0
21225,Union,Kentucky,226.369061,0
21227,Warren,Kentucky,175.2182868,0
21229,Washington,Kentucky,208.2167863,0
21231,Wayne,Kentucky,254.6777629,0
21233,Webster,Kentucky,163.824662,0
21235,Whitley,Kentucky,165.4060071,0
21237,Wolfe,Kentucky,126.3771419,0
21239,Woodford,Kentucky,202.0019863,0
22001,Acadia,Louisiana,218.8422275,0
22003,Allen,Louisiana,136.2933801,0
22005,Ascension,Louisiana,55.33280487,0
22007,Assumption,Louisiana,163.5551466,0
22009,Avoyelles,Louisiana,36.9008236,0
22011,Beauregard,Louisiana,142.8357974,0
22013,Bienville,Louisiana,162.6596385,0
22015,Bossier,Louisiana,231.9420681,0
22017,Caddo,Louisiana,180.287512,0
22019,Calcasieu,Louisiana,197.5958158,0
22021,Caldwell,Louisiana,135.516502,0
22023,Cameron,Louisiana,212.8228626,0
22025,Catahoula,Louisiana,112.7278888,0
22027,Claiborne,Louisiana,58.5735444,0
22029,Concordia,Louisiana,90.53389417,0
22031,De Soto,Louisiana,122.482836,0
22033,East Baton Rouge,Louisiana,79.11748642,0
22035,East Carroll,Louisiana,103.0639605,0
22037,East Feliciana,Louisiana,69.47134679,0
22039,Evangeline,Louisiana,194.5295872,0
22041,Franklin,Louisiana,126.0697378,0
22043,Grant,Louisiana,172.9422892,0
22045,Iberia,Louisiana,108.3568119,0
22047,Iberville,Louisiana,179.4948442,0
22049,Jackson,Louisiana,114.5288301,0
22051,Jefferson,Louisiana,70.92344097,0
22053,Jefferson Davis,Louisiana,142.2937198,0
22055,Lafayette,Louisiana,145.9900823,0
22057,Lafourche,Louisiana,139.8376338,0
22059,La Salle,Louisiana,140.7288718,0
22061,Lincoln,Louisiana,100.2842803,0
22063,Livingston,Louisiana,154.8580791,0
22065,Madison,Louisiana,59.5208983,0
22067,Morehouse,Louisiana,164.9387173,0
22069,Natchitoches,Louisiana,86.13608625,0
22071,Orleans,Louisiana,125.9908425,0
22073,Ouachita,Louisiana,84.5799421,0
22075,Plaquemines,Louisiana,126.7049033,0
22077,Pointe Coupee,Louisiana,175.1582054,0
22079,Rapides,Louisiana,144.1458286,0
22081,Red River,Louisiana,166.7138624,0
22083,Richland,Louisiana,171.2323995,0
22085,Sabine,Louisiana,131.0979062,0
22087,St Bernard,Louisiana,148.9036205,0
22089,St Charles,Louisiana,160.5701579,0
22091,St Helena,Louisiana,116.5849192,0
22093,St James,Louisiana,164.7464246,0
22095,St John The Baptist,Louisiana,135.2590908,0
22097,St Landry,Louisiana,151.0782832,0
22099,St Martin,Louisiana,142.7479235,0
22101,St Mary,Louisiana,201.0919475,0
22103,St Tammany,Louisiana,73.15678305,0
22105,Tangipahoa,Louisiana,50.70617444,0
22107,Tensas,Louisiana,68.77983995,0
22109,Terrebonne,Louisiana,162.0596365,0
22111,Union,Louisiana,54.1527942,0
22113,Vermilion,Louisiana,157.1000494,0
22115,Vernon,Louisiana,41.42866778,0
22117,Washington,Louisiana,124.0960783,0
22119,Webster,Louisiana,87.86383053,0
22121,West Baton Rouge,Louisiana,111.8202816,0
22123,West Carroll,Louisiana,149.9558675,0
22125,West Feliciana,Louisiana,45.0701987,0
22127,Winn,Louisiana,122.8987642,0
23001,Androscoggin,Maine,115.0933478,0
23003,Aroostook,Maine,146.0328228,0
23005,Cumberland,Maine,210.0901292,0
23007,Franklin,Maine,192.7510773,0
23009,Hancock,Maine,257.8085656,0
23011,Kennebec,Maine,199.9414349,0
23013,Knox,Maine,144.9546121,0
23015,Lincoln,Maine,95.24246974,0
23017,Oxford,Maine,109.5660496,0
23019,Penobscot,Maine,153.9654191,0
23021,Piscataquis,Maine,118.8809847,0
23023,Sagadahoc,Maine,68.720949,0
23025,Somerset,Maine,71.10154253,0
23027,Waldo,Maine,182.1644037,0
23029,Washington,Maine,137.8564423,0
23031,York,Maine,30.47599254,0
24001,Allegany,Maryland,168.0258678,0
24003,Anne Arundel,Maryland,120.6939983,0
24005,Baltimore,Maryland,134.9282586,0
24009,Calvert,Maryland,10.80128209,0
24011,Caroline,Maryland,54.00105475,0
24013,Carroll,Maryland,152.646128,0
24015,Cecil,Maryland,137.22821,0
24017,Charles,Maryland,90.01556207,0
24019,Dorchester,Maryland,148.8398888,0
24021,Frederick,Maryland,139.1726609,0
24023,Garrett,Maryland,53.00839229,0
24025,Harford,Maryland,231.1076021,0
24027,Howard,Maryland,145.3222483,0
24029,Kent,Maryland,37.43646424,0
24031,Montgomery,Maryland,162.3491786,0
24033,Prince Georges,Maryland,218.3299406,0
24035,Queen Annes,Maryland,106.81041,0
24037,St Marys,Maryland,177.5790131,0
24039,Somerset,Maryland,91.46625037,0
24041,Talbot,Maryland,186.0704878,0
24043,Washington,Maryland,174.1330594,0
24045,Wicomico,Maryland,206.2065789,0
24047,Worcester,Maryland,151.4451373,0
24510,Baltimore City,Maryland,143.1368009,0
25001,Barnstable,Massachusetts,125.9167863,0
25003,Berkshire,Massachusetts,102.8056316,0
25005,Bristol,Massachusetts,210.1691476,0
25007,Dukes,Massachusetts,141.0015747,0
25009,Essex,Massachusetts,188.9173198,0
25011,Franklin,Massachusetts,191.4307771,0
25013,Hampden,Massachusetts,83.83610876,0
25015,Hampshire,Massachusetts,77.88821223,0
25017,Middlesex,Massachusetts,-8.308006906,0
25019,Nantucket,Massachusetts,203.4032687,0
25021,Norfolk,Massachusetts,143.2684513,0
25023,Plymouth,Massachusetts,204.1013648,0
25025,Suffolk,Massachusetts,137.3211006,0
25027,Worcester,Massachusetts,197.7808297,0
26001,Alcona,Michigan,192.512733,0
26003,Alger,Michigan,153.4261776,0
26005,Allegan,Michigan,203.3023235,0
26007,Alpena,Michigan,103.0003895,0
26009,Antrim,Michigan,168.0653073,0
26011,Arenac,Michigan,156.3312004,0
26013,Baraga,Michigan,154.0963217,0
26015,Barry,Michigan,135.7408835,0
26017,Bay,Michigan,128.0139981,0
26019,Benzie,Michigan,133.0817367,0
26021,Berrien,Michigan,184.7888387,0
26023,Branch,Michigan,123.5065502,0
26025,Calhoun,Michigan,160.7372759,0
26027,Cass,Michigan,126.1632097,0
26029,Charlevoix,Michigan,81.59203097,0
26031,Cheboygan,Michigan,173.5302857,0
26033,Chippewa,Michigan,133.4261983,0
26035,Clare,Michigan,204.2233376,0
26037,Clinton,Michigan,82.72759056,0
26039,Crawford,Michigan,107.2088611,0
26041,Delta,Michigan,186.8275752,0
26043,Dickinson,Michigan,160.709144,0
26045,Eaton,Michigan,224.2787767,0
26047,Emmet,Michigan,202.7159932,0
26049,Genesee,Michigan,122.4298259,0
26051,Gladwin,Michigan,59.88622045,0
26053,Gogebic,Michigan,129.4744831,0
26055,Grand Traverse,Michigan,119.6888866,0
26057,Gratiot,Michigan,205.6553235,0
26059,Hillsdale,Michigan,139.2255922,0
26061,Houghton,Michigan,173.5394243,0
26063,Huron,Michigan,165.3594383,0
26065,Ingham,Michigan,194.4599821,0
26067,Ionia,Michigan,129.6819212,0
26069,Iosco,Michigan,141.4463978,0
26071,Iron,Michigan,161.6795541,0
26073,Isabella,Michigan,95.2077636,0
26075,Jackson,Michigan,140.1149036,0
26077,Kalamazoo,Michigan,78.65924856,0
26079,Kalkaska,Michigan,85.15951183,0
26081,Kent,Michigan,122.9736152,0
26083,Keweenaw,Michigan,151.1966314,0
26085,Lake,Michigan,185.6219595,0
26087,Lapeer,Michigan,241.157706,0
26089,Leelanau,Michigan,128.1223973,0
26091,Lenawee,Michigan,195.3280475,0
26093,Livingston,Michigan,260.3102462,0
26095,Luce,Michigan,138.1125197,0
26097,Mackinac,Michigan,139.406106,0
26099,Macomb,Michigan,127.2115879,0
26101,Manistee,Michigan,160.1938403,0
26103,Marquette,Michigan,135.6673875,0
26105,Mason,Michigan,240.1929606,0
26107,Mecosta,Michigan,148.728616,0
26109,Menominee,Michigan,173.6465491,0
26111,Midland,Michigan,66.26996701,0
26113,Missaukee,Michigan,61.99957276,0
26115,Monroe,Michigan,165.7101822,0
26117,Montcalm,Michigan,141.649271,0
26119,Montmorency,Michigan,93.45938526,0
26121,Muskegon,Michigan,229.8052399,0
26123,Newaygo,Michigan,158.7907498,0
26125,Oakland,Michigan,124.8565832,0
26127,Oceana,Michigan,183.7427857,0
26129,Ogemaw,Michigan,142.5190974,0
26131,Ontonagon,Michigan,104.286727,0
26133,Osceola,Michigan,133.7822629,0
26135,Oscoda,Michigan,122.6158132,0
26137,Otsego,Michigan,84.77042892,0
26139,Ottawa,Michigan,108.4965618,0
26141,Presque Isle,Michigan,94.87947638,0
26143,Roscommon,Michigan,233.0873638,0
26145,Saginaw,Michigan,170.8076174,0
26147,St Clair,Michigan,168.9697659,0
26149,St Joseph,Michigan,184.3495273,0
26151,Sanilac,Michigan,177.01689,0
26153,Schoolcraft,Michigan,188.1600699,0
26155,Shiawassee,Michigan,105.6405714,0
26157,Tuscola,Michigan,233.1624585,0
26159,Van Buren,Michigan,50.09546798,0
26161,Washtenaw,Michigan,82.78458609,0
26163,Wayne,Michigan,149.7103917,0
26165,Wexford,Michigan,32.78436301,0
27001,Aitkin,Minnesota,201.746267,0
27003,Anoka,Minnesota,107.1093384,0
27005,Becker,Minnesota,111.1885609,0
27007,Beltrami,Minnesota,158.9669312,0
27009,Benton,Minnesota,54.99700879,0
27011,Big Stone,Minnesota,131.1105575,0
27013,Blue Earth,Minnesota,81.47164145,0
27015,Brown,Minnesota,146.4338824,0
27017,Carlton,Minnesota,113.4397474,0
